"","match_url","Mat_avg","Inns_Bat_avg","NO_avg","Runs_Bat_avg","Runs_Bat_avg.1","HS_avg","HS_max","Ave_Bat_avg","Ave_Bat_max","BF_avg","SR_Bat_avg","SR_Bat_max","X100_avg","X100_max","X50_avg","X50_max","X4s_avg","X4s_max","X6s_avg","X6s_max","Ct_avg","Ct_max","St_avg","St_max","Inns_Bowl_avg","Balls_avg","Runs_Bowl_avg","Wkts_avg","Wkts_max","Ave_Bowl_avg","Ave_Bowl_min","Econ_avg","Econ_min","SR_Bowl_avg","SR_Bowl_min","X4w_avg","X4w_max","X5w_avg","X5w_max","X10_avg","X10_max","Output"
"356","http://www.espncricinfo.com/series/12241/scorecard/567370/south-africa-vs-pakistan-3rd-odi-pakistan-tour-of-south-africa-2012-13",-63.3636363636364,-59.9090909090909,-7.18181818181818,-646.454545454545,-646.454545454545,9.63636363636364,41,6.06727272727273,10.1,-1041.18181818182,7.50818181818182,-15.91,3,15,-4.45454545454546,5,-31,110,-32.8181818181818,-147,-16.9090909090909,19,-2.36363636363636,-26,-79.7111111111111,-3747.31111111111,-2791.55555555556,-80.2333333333333,-203,1.77875,2.24,1.33644444444444,0.65,-1.66944444444444,-4.5,-0.444444444444445,1,-1.03333333333333,-6,0,0,0
"357","http://www.espncricinfo.com/series/12241/scorecard/567371/south-africa-vs-pakistan-4th-odi-pakistan-tour-of-south-africa-2012-13",-65.3636363636364,-62.5454545454545,-5.90909090909091,-847.727272727273,-847.727272727273,5.90909090909091,32,5.55,10.1,-1329.27272727273,9.26363636363637,-15.43,2.72727272727273,15,-6.45454545454546,5,-53.1818181818181,110,-30.4545454545455,-147,-18,19,-2.36363636363636,-26,-65.0222222222222,-3038.22222222222,-2236.38888888889,-62.6666666666667,-203,-2.33722222222222,6.63,1.36244444444444,0.65,-4.75416666666666,8.1,0.0222222222222221,1,-0.866666666666667,-6,0,0,1
"358","http://www.espncricinfo.com/series/12241/scorecard/567372/south-africa-vs-pakistan-5th-odi-pakistan-tour-of-south-africa-2012-13",-64.6363636363636,-67.6363636363636,-4.72727272727273,-1092.54545454545,-1092.54545454545,8.27272727272727,34,5.61363636363636,10.1,-1696.27272727273,9.67727272727274,-15.43,3,15,-9.18181818181818,5,-80.6363636363636,110,-28.9090909090909,-147,-12.4545454545455,19,-1.72727272727273,-24,-51.8,-2271.625,-1616.125,-36.125,-203,-6.52793650793651,6.63,1.4605,0.65,-8.93809523809524,8.1,1.05,1,-0.575,-6,0,0,0
"359","http://www.espncricinfo.com/series/12253/scorecard/589308/india-vs-pakistan-1st-odi-pakistan-tour-of-india-2012-13",-39.2727272727273,-35.1818181818182,-7.36363636363636,-2154.09090909091,-2154.09090909091,-40.1818181818182,-120,-7.38454545454546,-16.43,-1756.90909090909,-12.5018181818182,-20.39,-6.90909090909091,-27,-10.6363636363636,-19,-243.909090909091,-508,-48.6363636363636,-107,-24.4545454545455,-153,-7.63636363636364,-84,14.979797979798,1293.66666666667,770.313131313131,36.989898989899,34,-10.9165,-8.26,-0.758383838383838,-0.81,-8.93,-0.5,0.909090909090909,0,0.262626262626263,1,0,0,0
"360","http://www.espncricinfo.com/series/12253/scorecard/589309/india-vs-pakistan-2nd-odi-pakistan-tour-of-india-2012-13",-34.8181818181818,-27,-7.54545454545455,-1656.63636363636,-1656.63636363636,-24.0909090909091,-75,-5.85545454545455,-16.43,-1204.45454545455,-12.1772727272727,-20.39,-5,-27,-8.18181818181818,-19,-198.454545454545,-508,-33.5454545454546,-107,-22.8181818181818,-153,-7.63636363636364,-84,5.7070707070707,688.030303030303,280.313131313131,22.3535353535353,15,-7.9735,-8.26,-0.728383838383838,-0.78,-5.81,-0.5,0.272727272727273,-1,0.171717171717172,1,0,0,0
"361","http://www.espncricinfo.com/series/12253/scorecard/589310/india-vs-pakistan-3rd-odi-pakistan-tour-of-india-2012-13",-18,-9.63636363636364,-6.90909090909091,-1073.45454545455,-1073.45454545455,-15.0909090909091,-39,-6.66090909090909,-16.43,-738.272727272727,-11.3627272727273,-7.56,-4,-27,-6.18181818181818,-19,-114.454545454545,-338,-21.4545454545455,-107,-13.8181818181818,-153,-6.45454545454546,-84,17.5,1054.075,551.425,27.85,15,-9.53412698412698,-3.33,-0.83425,-0.78,-6.63015873015873,3.8,-0.15,-1,0.2,1,0,0,1
"362","http://www.espncricinfo.com/series/12256/scorecard/567358/south-africa-vs-new-zealand-1st-odi-new-zealand-tour-of-south-africa-2012-13",3.45454545454545,6.18181818181819,-2.09090909090909,983.090909090909,983.090909090909,-0.818181818181813,-52,0.897272727272728,7.22,996.545454545455,-1.93363636363637,4.72,4.90909090909091,13,5.18181818181818,19,114.272727272727,227,-7.45454545454545,4,8.36363636363636,-86,-0.272727272727273,-8,-21.7777777777778,-619.444444444444,-594.444444444444,-12.3333333333333,-48,7.13541666666666,0.460000000000001,1.14111111111111,0.0300000000000002,8.05972222222223,0.199999999999999,0.111111111111111,-1,0,2,0,0,1
"363","http://www.espncricinfo.com/series/12256/scorecard/567359/south-africa-vs-new-zealand-2nd-odi-new-zealand-tour-of-south-africa-2012-13",-19.3636363636364,-17.0909090909091,-2.18181818181818,-278.454545454546,-278.454545454546,-9.45454545454545,-52,-1.67545454545455,-1.16,-329.181818181818,-2.89454545454545,-4.12,0.909090909090909,0,-1.72727272727273,13,-12.3636363636363,175,-22.7272727272727,-119,-8,-123,-0.727272727272727,-8,-20,-607.111111111111,-564.333333333333,-11.6666666666667,-52,7.19152777777778,0.460000000000001,1.16444444444445,0.0300000000000002,7.52916666666667,3.4,0.555555555555555,-1,-0.111111111111111,1,0,0,1
"364","http://www.espncricinfo.com/series/12256/scorecard/567360/south-africa-vs-new-zealand-3rd-odi-new-zealand-tour-of-south-africa-2012-13",-24.2727272727273,-19.3636363636364,-3.81818181818182,-312.818181818182,-312.818181818182,-11.2727272727273,-52,-2.84545454545455,-1.16,-358.272727272727,-6.65272727272728,-4.12,0.909090909090909,0,-1.72727272727273,13,-15.5454545454545,175,-23,-119,-10.4545454545455,-123,-0.727272727272727,-8,-25.2222222222222,-815.666666666667,-750.666666666667,-16.6666666666667,-48,6.75777777777778,0.460000000000001,1.12,-0.14,7.40416666666667,4,-0.111111111111111,-1,0,2,0,0,0
"365","http://www.espncricinfo.com/series/12264/scorecard/573014/australia-vs-sri-lanka-1st-odi-sri-lanka-tour-of-australia-2012-13",117.818181818182,100.818181818182,15.8181818181818,2712.81818181818,2712.81818181818,12.4545454545455,18,-0.628181818181819,1.78,3542.36363636364,-2.68454545454546,-11.17,4.18181818181818,11,14.3636363636364,55,252.636363636364,764,10.1818181818182,8,24.0909090909091,48,-0.272727272727273,-4,50.0952380952381,1665.8253968254,1484.5873015873,34.5873015873016,72,0.292063492063491,0.419999999999998,0.116984126984127,-0.159999999999999,-0.474603174603175,1.4,-0.80952380952381,1,0.46031746031746,3,0,0,1
